GN,ALS,ALD,WEIGHT,FRAGM_ID,GENE_ID,SOURCE_ID,DEST_ID
 56         , 8041       , 4819       ,0.0240794731,436304      ,166         ,260843611   ,162449370   
 56         , 8141       , 4819       ,0.0240794731,436304      ,166         ,260854961   ,162449370   
 56         , 8241       , 4819       ,0.0240794731,436304      ,166         ,260867712   ,162449370   
 56         ,  872       , 4819       ,0.0240794731,436304      ,166         , 26247592   ,162449370   
 56         , 8651       , 4819       ,0.0240794731,436304      ,166         ,291282350   ,162449370   
 56         , 2843       , 4819       ,0.0240794731,436304      ,166         , 91210555   ,162449370   
 56         , 7674       , 4819       ,0.0240794731,436304      ,166         ,254792852   ,162449370   
 56         , 7472       , 4819       ,0.0240794731,436304      ,166         ,238900496   ,162449370   
 56         , 4819       , 2481       ,0.0235395746,436304      ,166         ,162449370   , 62180290   
 56         , 4819       , 3466       ,0.0235395746,436304      ,166         ,162449370   ,117623524   
 56         , 4819       ,  477       ,0.0235395746,436304      ,166         ,162449370   , 16129224   
 56         , 4819       , 4937       ,0.0235395746,436304      ,166         ,162449370   ,170080940   
 56         , 4819       , 5791       ,0.0235395746,436304      ,166         ,162449370   ,215486558   
 56         , 4819       , 5977       ,0.0235395746,436304      ,166         ,162449370   ,218553815   
 56         , 4819       , 6079       ,0.0235395746,436304      ,166         ,162449370   ,218558248   
 56         , 4819       , 6181       ,0.0235395746,436304      ,166         ,162449370   ,218689253   
 56         , 4819       , 6390       ,0.0235395746,436304      ,166         ,162449370   ,218699970   
 56         , 4819       , 6485       ,0.0235395746,436304      ,166         ,162449370   ,218704786   
 56         , 4819       , 6283       ,0.0235395746,436304      ,166         ,162449370   ,218694834   
 56         , 4819       , 7573       ,0.0235395746,436304      ,166         ,162449370   ,254161342   
 56         , 4819       , 7674       ,0.0235395746,436304      ,166         ,162449370   ,254792852   
 56         , 4819       , 8041       ,0.0235395746,436304      ,166         ,162449370   ,260843611   
 56         , 4819       , 8141       ,0.0235395746,436304      ,166         ,162449370   ,260854961   
 56         , 4819       , 8241       ,0.0235395746,436304      ,166         ,162449370   ,260867712   
 56         , 4819       ,  872       ,0.0235395746,436304      ,166         ,162449370   , 26247592   
 56         , 4819       , 8651       ,0.0235395746,436304      ,166         ,162449370   ,291282350   
 56         , 4819       , 8783       ,0.0235395746,436304      ,166         ,162449370   ,291617620   
 56         , 4819       , 7472       ,0.0235395746,436304      ,166         ,162449370   ,238900496   
 56         , 4819       , 2843       ,0.0235395746,436304      ,166         ,162449370   , 91210555   
 57         , 9586       , 7058       ,0.7858002407,436305      ,167         ,300870767   ,225620109   
 57         , 7058       , 9586       ,0.2141997593,436305      ,167         ,225620109   ,300870767   
 57         , 7984       , 7864       ,0.7691453940,436306      ,167         ,258540303   ,258509111   
 57         , 7864       , 7984       ,0.2308546060,436306      ,167         ,258509111   ,258540303   
 57         , 8950       , 9164       ,0.2258414767,436307      ,167         ,294500871   ,295706217   
 57         , 9164       , 8950       ,0.7741585233,436307      ,167         ,295706217   ,294500871   
 57         , 9162       , 8948       ,0.8005050505,436308      ,167         ,295705569   ,294500217   
 57         , 8948       , 9162       ,0.1994949495,436308      ,167         ,294500217   ,295705569   
 57         , 8958       , 9172       ,0.2165450122,436309      ,167         ,294500967   ,295706313   
 57         , 9172       , 8958       ,0.7834549878,436309      ,167         ,295706313   ,294500967   
 57         , 8929       , 9142       ,0.2448979592,436310      ,167         ,294497406   ,295702780   
 57         , 9142       , 8929       ,0.7551020408,436310      ,167         ,295702780   ,294497406   
 57         , 1877       , 2174       ,0.1416921509,436311      ,167         , 49478183   , 52142209   
 57         , 2174       , 1877       ,0.8583078491,436311      ,167         , 52142209   , 49478183   
 57         , 1957       , 2193       ,0.1278195489,436312      ,167         , 49481183   , 52143458   
 57         , 2193       , 1957       ,0.8721804511,436312      ,167         , 52143458   , 49481183   
 57         , 1865       , 2205       ,0.1416026345,436313      ,167         , 49477185   , 52144020   
 57         , 2205       , 1865       ,0.8583973655,436313      ,167         , 52144020   , 49477185   
 57         , 1970       , 4679       ,0.1431513903,436314      ,167         , 49481355   ,161763551   
 57         , 4679       , 1970       ,0.8568486097,436314      ,167         ,161763551   , 49481355   
 57         , 2193       , 6736       ,0.2133938706,436315      ,167         , 52143458   ,222095609   
 57         , 6736       , 2193       ,0.3933030647,436315      ,167         ,222095609   , 52143458   
 57         , 6736       , 1957       ,0.3933030647,436315      ,167         ,222095609   , 49481183   
 57         , 6802       , 1970       ,0.3882282996,436316      ,167         ,222098090   , 49481355   
 57         , 4679       , 6802       ,0.2235434007,436316      ,167         ,161763551   ,222098090   
 57         , 6802       , 4679       ,0.3882282996,436316      ,167         ,222098090   ,161763551   
 57         ,  868       , 8738       ,0.0172488141,436317      ,167         , 26247066   ,291616116   
 57         , 7722       , 8738       ,0.0172488141,436317      ,167         ,254795410   ,291616116   
 57         , 6533       , 8738       ,0.0172488141,436317      ,167         ,218707086   ,291616116   
 57         , 8738       , 6533       ,0.3160845192,436317      ,167         ,291616116   ,218707086   
 57         , 8738       ,  868       ,0.3160845192,436317      ,167         ,291616116   , 26247066   
 57         , 8738       , 7722       ,0.3160845192,436317      ,167         ,291616116   ,254795410   
 57         , 5207       , 1285       ,0.1652747253,436318      ,167         ,183984958   , 31794678   
 57         , 5207       , 7006       ,0.1652747253,436318      ,167         ,183984958   ,224991917   
 57         , 5207       ,  208       ,0.1652747253,436318      ,167         ,183984958   , 15610638   
 57         , 5207       , 4228       ,0.1652747253,436318      ,167         ,183984958   ,148663366   
 57         , 5207       , 3864       ,0.1652747253,436318      ,167         ,183984958   ,121639421   
 57         , 1285       , 5207       ,0.0347252747,436318      ,167         , 31794678   ,183984958   
 57         , 3864       , 5207       ,0.0347252747,436318      ,167         ,121639421   ,183984958   
 57         , 4228       , 5207       ,0.0347252747,436318      ,167         ,148663366   ,183984958   
 57         ,  208       , 5207       ,0.0347252747,436318      ,167         , 15610638   ,183984958   
 57         , 7006       , 5207       ,0.0347252747,436318      ,167         ,224991917   ,183984958   
 57         , 5192       , 1224       ,0.1759124088,436319      ,167         ,183984004   , 31792546   
 57         , 1224       , 5192       ,0.0240875912,436319      ,167         , 31792546   ,183984004   
 57         , 6945       , 5192       ,0.0240875912,436319      ,167         ,224989755   ,183984004   
 57         , 4165       , 5192       ,0.0240875912,436319      ,167         ,148661139   ,183984004   
 57         , 3804       , 5192       ,0.0240875912,436319      ,167         ,121637281   ,183984004   
 57         ,  154       , 5192       ,0.0240875912,436319      ,167         , 15608490   ,183984004   
 57         , 5192       , 3804       ,0.1759124088,436319      ,167         ,183984004   ,121637281   
 57         , 5192       , 4165       ,0.1759124088,436319      ,167         ,183984004   ,148661139   
 57         , 5192       ,  154       ,0.1759124088,436319      ,167         ,183984004   , 15608490   
 57         , 5192       , 6945       ,0.1759124088,436319      ,167         ,183984004   ,224989755   
 57         , 1142       , 3864       ,0.0382053978,436320      ,167         , 29832415   ,121639421   
 57         , 1142       , 4228       ,0.0382053978,436320      ,167         , 29832415   ,148663366   
 57         , 1142       ,  208       ,0.0382053978,436320      ,167         , 29832415   , 15610638   
 57         , 1142       , 5207       ,0.0382053978,436320      ,167         , 29832415   ,183984958   
 57         , 1142       , 7006       ,0.0382053978,436320      ,167         , 29832415   ,224991917   
 57         , 1142       , 1285       ,0.0382053978,436320      ,167         , 29832415   , 31794678   
 57         , 5207       , 1142       ,0.7707676130,436320      ,167         ,183984958   , 29832415   
 59         , 6640       , 9056       ,0.0034364261,436321      ,169         ,222086345   ,294676763   
 59         , 6640       , 3372       ,0.0034364261,436321      ,169         ,222086345   ,110679241   
 59         , 5411       , 9056       ,0.0034364261,436321      ,169         ,190892470   ,294676763   
 59         , 5411       , 3372       ,0.0034364261,436321      ,169         ,190892470   ,110679241   
 59         , 9056       , 2790       ,0.1632302405,436321      ,169         ,294676763   , 86358349   
 59         , 3372       , 5411       ,0.1632302405,436321      ,169         ,110679241   ,190892470   
 59         , 9056       , 5411       ,0.1632302405,436321      ,169         ,294676763   ,190892470   
 59         , 3372       , 2790       ,0.1632302405,436321      ,169         ,110679241   , 86358349   
 59         , 3372       , 6640       ,0.1632302405,436321      ,169         ,110679241   ,222086345   
 59         , 2790       , 3372       ,0.0034364261,436321      ,169         , 86358349   ,110679241   
 59         , 9056       , 6640       ,0.1632302405,436321      ,169         ,294676763   ,222086345   
 59         , 2790       , 9056       ,0.0034364261,436321      ,169         , 86358349   ,294676763   
 59         , 4837       , 7208       ,0.1566771819,436322      ,169         ,162452005   ,225875000   
